page,vendor_name,ticket_number,ticket_valid,manifest_number,manifest_valid,vendor_type,matched_term,file_name,file_path,page_image_hash,file_hash
16,Roadstar,202746,valid,596476,invalid,Trucking,469.291.7755,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,505106328879599ea39992c261796f82b47a59b08a3b98d8d5cc35bcea318de8,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
14,Portillo,309907,valid,685353,invalid,Trucking,10550 goodnight lane,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,e376fac31c6658136aa86c20d513511af25caeaed5a639b93856573b21ee6eae,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
18,Roadstar,212354,valid,14685630,valid,Trucking,469.291.7755,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,d83334229cb4758626dd88a414ac10431488ea153eb3d39c6522c5cae971bc9c,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
17,Roadstar,202974,valid,4759855,review,Trucking,469.291.7755,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,8c8db2377417e07da8d5f3f41d8c7434c1eb37e5d6d1400eec4bf220a12c1077,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
15,Portillo,309758,valid,19921,invalid,Trucking,10550 goodnight lane,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,83a071386657b907f5f3ead3c7ff879dda9bbf12c0054de67e1aa474a5cb4bec,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
19,Roadstar,09 3693,invalid,14573422,valid,Trucking,469.291.7755,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,bf21ec7ee5b30056f6f1d0e5bca2f7030ac824e244574f12b53681ca9cde43fd,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
23,Roadstar,212837,valid,14573456,valid,Trucking,469.291.7755,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,52f917fd1a921d570f57c883dc53dfb2e53a699c3ef37dfc78535def06762fda,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
20,Portillo,808025,valid,156600,invalid,Trucking,10550 goodnight lane,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,367e96a145860a68b51d1490cd80d023b83187664f790337e2656a1412e614ae,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
24,CorpoTechs,15055,valid,14635610,valid,Trucking,3317 finley,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,f6908669ce9f6c33bb7acff998dd22715c57925330b74c6edb25b68023f9410e,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
21,CorpoTechs,16283,valid,145934169,review,Trucking,3317 finley,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,5fdb6a31addafa3e263085c92c6f94fabca452ced2816040e4911df55ca12ba0,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
27,Roadstar,212612,valid,- 6s36,invalid,Trucking,469.291.7755,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,9db42fc51514d3a9d2c4aa9301a2f17092cf30ef2592027bacb800410bd61116,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
30,Roadstar,212611,valid,4685350 -,review,Trucking,469.291.7755,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,94a49104a68f19af5ad279b030aa7b03910ced30e772242eef960a1e0f24426c,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
28,Roadstar,208202,valid,1H573434,review,Trucking,469.291.7755,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,a6483096dfe9d97df94e1828c8d986af594a703a49b8390635a012e93ecf4368,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
26,Portillo,282854,valid,4593446,review,Trucking,10550 goodnight lane,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,88435999ace600bab0f8c7c3caf24c55b7ee4755ec780262ce9b4141d046e7c4,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
29,Portillo,282853,valid,485595,invalid,Trucking,10550 goodnight lane,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,eded64b0fcee90356bdf4cb56a81af8a9df2c49c60d48e35e2c9301f8fe534ea,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
31,Roadstar,163133,valid,6,invalid,Trucking,469.291.7755,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,d4d1eabf4ca011932f7eac2f18825eac20e96d727b48fa78a38fe8341d927ad1,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
32,RCI,DATE:,invalid,PROJECT / PO:,review,Trucking,1930 hinton,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,40dc6edf95301030891b516162da334d731dc64ba167eb782154c0f88dd2176d,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
34,Tarango,630613,valid,14683604,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,5ddbb01853adc38d4742d57c3e445dd6ddb6937c2dbf7118c2edacb0b7e8818a,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
33,Tarango,629222,valid,19758833,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,87898bd27058de2fbafb5aa9553ea55b710c178feac6482d0c96a221ea996d7c,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
35,Tarango,629805,valid,4573448,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,11edb2bc4412b431b16cc1d2225367438849e388f8c0ab15eb1ee9101070f96f,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
36,Tarango,629233,valid,R5599,invalid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Beck_WM_36.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Beck_WM_36.pdf,4805cc06e60d25183af507b1ac388b1d2eb0fe9a2d7af26f20fe1d121db522b1,f045c09aabdd4812a7f29f47e5eeca8081379b4ed1e68ea3a4ead2e8cb17b233
6,Tarango,630621,valid,1475902/0,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,a28d0fe5a96858ea4f98490d346f85b4bc8d453ff250975509accdc0ab66188e,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
11,Tarango,628946,valid,1H685390,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,8ba508b23bc483e2f249d490562814bb8fd9f2e1db517203daccf53af27ef035,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
2,Tarango,629808,valid,14759850,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,35e9bc27b59774e4e9132cfe25521b988e9314da93aebe57eb96ca7a3f04df8b,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
8,Tarango,630665,valid,758851,invalid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,e802beec45656bb727c008ec1e7a0a22436319efac395f8828e001c2964b562d,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
7,Tarango,629760,valid,11573466,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,153bb3672f87d7c08faba9144823af74ba6938430a9b6621fd1b21e953ac36f3,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
10,Tarango,625631,valid,19758899,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,5f0f2780d2d59c725384ba622c38be93d70cdaf6426559ee78274d3b7bf71175,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
3,Tarango,629761,valid,475886/,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,3f9d4a555e8989fa4d2984aafae222bfac2258d6a41a06162e350693716c8169,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
4,Tarango,630666,valid,M54847,invalid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,c687f9a9d31c7f2d6e367ad64d197b57b59caada1345ae33670f6015a9aea414,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
12,Tarango,629475,valid,//5,invalid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,729470f5612c0de51f64d6e72f707e3488ca061663aae5ce47edbfd600f03b7e,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
9,Tarango,605705,valid,14685391,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,a1c81d8ce042ebf6495732e6b4b07c7b73306ec59ff672aa8fe4e4553dc55d76,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
1,Tarango,625633,valid,19753870,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,3818e24074b177ed5ea87da2cad0d49c4354260aa4e7fb3e28402a07f66754fa,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
5,Tarango,605707,valid,14759896,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,e51686d9268af18c71408f532566537a139e94e2651c6e7c8b825a2a6a434939,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
13,Tarango,630620,valid,14573462,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,55f76bf282c7bf3c8b683a2ca38a028c81360682d1b32be1dc08bd7584e57abc,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
14,Tarango,629234,valid,145734459,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,2faae7d92a1bab84887a1d53ddcbc2043ecd3ee5e4040ad64a8e48669e95de17,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
15,Tarango,629758,valid,14573455,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,cdda0118f3d870f3e0cf6d9843df15587fbfb16606b325cdcb3afe18da8f2ded,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
23,Tarango,630618,valid,14172435,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,86a130c2b211e2186ec0e6ed89f40a04314444657ba6afad276591a5126e3975,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
18,Tarango,628945,valid,H685378,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,4b413f74a4af1fb347c13231f12e1fa881d8274ccdd27092df59885ef6368e05,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
19,Tarango,629373,valid,4185375,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,054d6b24a104744858349990b919af4cc8409db7aec7fdd633776b0d0b2708b8,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
20,Tarango,628944,valid,S73410,invalid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,0354b07e9a3f77aa0346217da5ac0c762973359382ad6ccc8df705103a2b47f1,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
24,Tarango,629804,valid,14685355,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,1588ffeae02a14292d1af31c51cd7a835e6e30016ae957187695b379bf37c56b,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
16,Tarango,630664,valid,,invalid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,40e69229ae628ddf55b27a865b607c87af59f571a3a85b7ca83767d7774f9ab6,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
22,Tarango,629372,valid,14573436,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,558d6f585e9fbe7e1389534b8d6a0470ab44a24fe905848f1a0d1efb4b69cbf0,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
21,Tarango,629757,valid,2h 695362,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,4df4803ca3c4590ee32621342625ce3119c722559aa9306c6fe51514a82c2cec,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
17,Tarango,605706,valid,141685408,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,83dc0e0fd3fb9af3d91a3ca674a8645acf716d76623ba6698a55aa0c76ec90db,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
25,Tarango,629232,valid,-,invalid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,fc6786cc65eced3acc49b3b3bb44b6bbca374f974cb617155a635197434d622c,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
26,Tarango,605703,valid,144685584,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,417d7d8d4a54473526413f7b6b327d9302fa25c3b89258ff4296f4a142d2829a,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
27,Tarango,630662,valid,4758403,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,33dca0f9813560a8ad9fe984220f526ec8c18f64c570d3f7cb8fac85376f6eeb,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
29,Tarango,630617,valid,1968518/,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,04d4adf494a813517f940f8ee521a94a8498cf5bed4f229b63ef80d9ed3f0401,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
28,Tarango,629756,valid,4685582,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,90b21a28dbca10bd13aaed083999d70200000561fee680568bffe958f6296f3d,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
30,Tarango,629803,valid,14/0534,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,856798284888c9075eb1071466d8c21b16c4b3baf3f1d8a4a8abd763d985337f,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
34,Tarango,630661,valid,615327,invalid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,29aefcfde8be144abc7fad9b473d8701d1aa4ccd1b71e51fef32b58c8c027751,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
32,Tarango,628942,valid,H739793,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,f90ea7b7df5fff5550681562f432e858acd92b79600b58f32e192a472fdb4625,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
33,Tarango,625527,valid,14168537,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,d16de41f5f7c0a501f44dd3b309e2486b9e59783e225fe21e770c835dddfeab8,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
31,Tarango,629231,valid,Kos 5574,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,d7d7ebcfc074893d6cc3bc76c2a8608c84049546798dcf7c6a27409d568b596f,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
35,Tarango,629787,valid,14758290,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,c94ccfaaff95b5e3890dd0d23a17542cddaae10d128931fc5b68ebb84d95e7df,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
36,Tarango,629370,valid,63532l,invalid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,2898f2dd81009df892885cd500af2b7d14fae0e9616e864ec0b85a91deb496b5,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
37,Tarango,629802,valid,1475874,review,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,7953027209c167a221fb507b2341c2497176350328cbb182c60380c081a8caf8,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
38,Tarango,628941,valid,14759836,valid,Trucking,469-660-6912,24-105_2025-06-20_Class2_Podium_WM_330.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-20\export\24-105_2025-06-20_Class2_Podium_WM_330.pdf,6a8394fa1efc675770148f1ec163385668bcdb8bb5141eb3d31362b83d49174e,5ba076b9d053f4cc4c74c503c28835911131a636307c198c50b8e10dd561e0fe
